Transcript stable ID	Transcript type	Transcript length (including UTRs and CDS)	Gene name
ENST00000360957	protein_coding	3131	PPP1R13L
ENST00000418234	protein_coding	3118	PPP1R13L
ENST00000593226	protein_coding	525	PPP1R13L
ENST00000592134	protein_coding	392	PPP1R13L
ENST00000621995	protein_coding	912	RAD9A
ENST00000544620	protein_coding	829	RAD9A
ENST00000307980	protein_coding	2086	RAD9A
ENST00000329697	protein_coding	2935	ACSM2B
ENST00000414188	protein_coding	2740	ACSM2B
ENST00000565322	protein_coding	1834	ACSM2B
ENST00000565232	protein_coding	2322	ACSM2B
ENST00000567001	protein_coding	1988	ACSM2B
ENST00000568098	protein_coding	405	ACSM2B
ENST00000567288	protein_coding	883	ACSM2B
ENST00000569163	protein_coding	592	ACSM2B
ENST00000568882	protein_coding	545	ACSM2B
ENST00000566384	protein_coding	561	ACSM2B
ENST00000569344	protein_coding	556	ACSM2B
ENST00000696902	protein_coding	2679	HAVCR2
ENST00000307851	protein_coding	2237	HAVCR2
ENST00000517358	protein_coding	2415	HAVCR2
ENST00000696899	protein_coding	2515	HAVCR2
ENST00000522593	protein_coding	2196	HAVCR2
ENST00000696900	protein_coding	2650	HAVCR2
ENST00000696897	protein_coding	2149	HAVCR2
ENST00000524219	protein_coding	922	HAVCR2
ENST00000521665	protein_coding	861	HAVCR2
ENST00000265729	protein_coding	1972	SRI
ENST00000419179	protein_coding	1307	SRI
ENST00000490437	protein_coding	570	SRI
ENST00000394641	protein_coding	653	SRI
ENST00000431660	protein_coding	1418	SRI
ENST00000449724	protein_coding	982	CREB3L4
ENST00000368607	protein_coding	1749	CREB3L4
ENST00000271889	protein_coding	1750	CREB3L4
ENST00000368601	protein_coding	950	CREB3L4
ENST00000368603	protein_coding	1557	CREB3L4
ENST00000368600	protein_coding	1496	CREB3L4
ENST00000431292	protein_coding	602	CREB3L4
ENST00000399246	protein_coding	3855	SLC4A1
ENST00000262418	protein_coding	4954	SLC4A1
ENST00000534749	protein_coding	4189	PITPNM1
ENST00000356404	protein_coding	4217	PITPNM1
ENST00000436757	protein_coding	4216	PITPNM1
ENST00000533391	protein_coding	561	PITPNM1
ENST00000532703	protein_coding	540	PITPNM1
ENST00000528559	protein_coding	584	PITPNM1
ENST00000524901	protein_coding	550	PITPNM1
ENST00000453211	protein_coding	1486	FBXO22
ENST00000308275	protein_coding	10707	FBXO22
ENST00000565036	protein_coding	725	FBXO22
ENST00000569054	protein_coding	782	FBXO22
ENST00000564220	protein_coding	316	FBXO22
ENST00000309424	protein_coding	2822	POLR1G
ENST00000592852	protein_coding	1061	POLR1G
ENST00000589804	protein_coding	1830	POLR1G
ENST00000590794	protein_coding	489	POLR1G
ENST00000380079	protein_coding	9991	STEAP4
ENST00000301959	protein_coding	2321	STEAP4
ENST00000414498	protein_coding	2332	STEAP4
ENST00000391945	protein_coding	4108	ERCC2
ENST00000684407	protein_coding	4013	ERCC2
ENST00000391944	protein_coding	2853	ERCC2
ENST00000391941	protein_coding	2871	ERCC2
ENST00000485403	protein_coding	1538	ERCC2
ENST00000586131	protein_coding	1015	ERCC2
ENST00000586856	protein_coding	690	ERCC2
ENST00000233826	protein_coding	3609	KCNJ13
ENST00000409779	protein_coding	1099	KCNJ13
ENST00000410029	protein_coding	1177	KCNJ13
ENST00000444142	protein_coding	495	KCNJ13
ENST00000438786	protein_coding	687	KCNJ13
ENST00000261425	protein_coding	3425	KLHL5
ENST00000508137	protein_coding	2926	KLHL5
ENST00000504108	protein_coding	7718	KLHL5
ENST00000381930	protein_coding	3288	KLHL5
ENST00000261426	protein_coding	3300	KLHL5
ENST00000515612	protein_coding	909	KLHL5
ENST00000264051	protein_coding	3184	NGEF
ENST00000373552	protein_coding	2286	NGEF
ENST00000424488	protein_coding	569	NGEF
ENST00000416114	protein_coding	667	NGEF
ENST00000409079	protein_coding	1022	NGEF
ENST00000414326	protein_coding	460	NGEF
ENST00000398204	protein_coding	9334	ADAM22
ENST00000413139	protein_coding	9508	ADAM22
ENST00000412441	protein_coding	726	ADAM22
ENST00000683525	protein_coding	2857	ADAM22
ENST00000398201	protein_coding	2784	ADAM22
ENST00000265727	protein_coding	2891	ADAM22
ENST00000398209	protein_coding	9144	ADAM22
ENST00000684002	protein_coding	3998	ADAM22
ENST00000398203	protein_coding	2694	ADAM22
ENST00000426930	protein_coding	1259	ADAM22
ENST00000271843	protein_coding	1273	JTB
ENST00000356648	protein_coding	1040	JTB
ENST00000368589	protein_coding	1216	JTB
ENST00000428469	protein_coding	520	JTB
ENST00000394907	protein_coding	3212	NRG4
ENST00000563910	protein_coding	799	NRG4
ENST00000568235	protein_coding	558	ACSM3
ENST00000561584	protein_coding	561	ACSM3
ENST00000564701	protein_coding	756	ACSM3
ENST00000289416	protein_coding	2533	ACSM3
ENST00000440284	protein_coding	1517	ACSM3
ENST00000561795	protein_coding	580	ACSM3
ENST00000562251	protein_coding	1931	ACSM3
ENST00000563914	protein_coding	771	ACSM3
ENST00000569141	protein_coding	405	ACSM3
ENST00000296412	protein_coding	2652	ADH5
ENST00000503130	protein_coding	786	ADH5
ENST00000626055	protein_coding	1299	ADH5
ENST00000614713	protein_coding	1353	RAB13
ENST00000368575	protein_coding	1164	RAB13
ENST00000233840	protein_coding	1143	NEU2
ENST00000590941	protein_coding	1675	RUNDC3A
ENST00000225441	protein_coding	1821	RUNDC3A
ENST00000426726	protein_coding	2005	RUNDC3A
ENST00000348749	protein_coding	1984	CHRNA1
ENST00000672640	protein_coding	2108	CHRNA1
ENST00000261007	protein_coding	1980	CHRNA1
ENST00000409219	protein_coding	1466	CHRNA1
ENST00000409542	protein_coding	1460	CHRNA1
ENST00000636168	protein_coding	1862	CHRNA1
ENST00000409323	protein_coding	1585	CHRNA1
ENST00000651669	protein_coding	352	RPS27
ENST00000301488	protein_coding	909	CDK2AP2
ENST00000531506	protein_coding	634	CDK2AP2
ENST00000396083	protein_coding	4357	THUMPD1
ENST00000381337	protein_coding	4122	THUMPD1
ENST00000471115	protein_coding	3254	C1orf52
ENST00000344356	protein_coding	504	C1orf52
ENST00000557943	protein_coding	2289	ETFA
ENST00000688908	protein_coding	2043	ETFA
ENST00000685863	protein_coding	2069	ETFA
ENST00000689730	protein_coding	2267	ETFA
ENST00000687293	protein_coding	2621	ETFA
ENST00000688389	protein_coding	2477	ETFA
ENST00000692691	protein_coding	2669	ETFA
ENST00000433983	protein_coding	1346	ETFA
ENST00000560595	protein_coding	1546	ETFA
ENST00000560726	protein_coding	942	ETFA
ENST00000559602	protein_coding	792	ETFA
ENST00000545260	protein_coding	5740	PARD3
ENST00000545693	protein_coding	5962	PARD3
ENST00000696673	protein_coding	6283	PARD3
ENST00000346874	protein_coding	5869	PARD3
ENST00000350537	protein_coding	5842	PARD3
ENST00000374788	protein_coding	5971	PARD3
ENST00000374789	protein_coding	5980	PARD3
ENST00000374790	protein_coding	5800	PARD3
ENST00000374794	protein_coding	5644	PARD3
ENST00000374776	protein_coding	3364	PARD3
ENST00000340077	protein_coding	3518	PARD3
ENST00000544292	protein_coding	2475	PARD3
ENST00000374773	protein_coding	3395	PARD3
ENST00000374768	protein_coding	799	PARD3
ENST00000353903	protein_coding	789	CABP2
ENST00000294288	protein_coding	1010	CABP2
ENST00000636477	protein_coding	941	CABP2
ENST00000568894	protein_coding	580	REXO5
ENST00000568046	protein_coding	586	REXO5
ENST00000348433	protein_coding	2604	REXO5
ENST00000568501	protein_coding	624	REXO5
ENST00000261377	protein_coding	2691	REXO5
ENST00000566276	protein_coding	924	REXO5
ENST00000565340	protein_coding	720	REXO5
ENST00000568647	protein_coding	566	REXO5
ENST00000564274	protein_coding	2447	REXO5
ENST00000563068	protein_coding	563	REXO5
ENST00000563617	protein_coding	813	REXO5
ENST00000561474	protein_coding	617	REXO5
ENST00000225308	protein_coding	1607	SLC25A39
ENST00000377095	protein_coding	1581	SLC25A39
ENST00000590194	protein_coding	1542	SLC25A39
ENST00000586016	protein_coding	1156	SLC25A39
ENST00000537904	protein_coding	1274	SLC25A39
ENST00000588767	protein_coding	807	SLC25A39
ENST00000588049	protein_coding	839	SLC25A39
ENST00000585636	protein_coding	561	SLC25A39
ENST00000586633	protein_coding	566	SLC25A39
ENST00000592857	protein_coding	837	SLC25A39
ENST00000585523	protein_coding	574	SLC25A39
ENST00000676052	protein_coding	6449	CEP104
ENST00000378230	protein_coding	6431	CEP104
ENST00000674623	protein_coding	6559	CEP104
ENST00000675677	protein_coding	6233	CEP104
ENST00000675666	protein_coding	6363	CEP104
ENST00000674558	protein_coding	6305	CEP104
ENST00000674544	protein_coding	5295	CEP104
ENST00000675375	protein_coding	5326	CEP104
ENST00000428079	protein_coding	3152	CEP104
ENST00000461667	protein_coding	3328	CEP104
ENST00000494653	protein_coding	2174	CEP104
ENST00000378223	protein_coding	1121	CEP104
ENST00000324439	protein_coding	4408	RCHY1
ENST00000380840	protein_coding	1735	RCHY1
ENST00000512706	protein_coding	1011	RCHY1
ENST00000513257	protein_coding	759	RCHY1
ENST00000507014	protein_coding	650	RCHY1
ENST00000295087	protein_coding	5264	ARL5A
ENST00000428992	protein_coding	747	ARL5A
ENST00000398603	protein_coding	706	GSTP1
ENST00000398606	protein_coding	741	GSTP1
ENST00000495996	protein_coding	221	GSTP1
ENST00000203630	protein_coding	1555	MLF2
ENST00000435120	protein_coding	1379	MLF2
ENST00000539187	protein_coding	1110	MLF2
ENST00000537126	protein_coding	851	MLF2
ENST00000540710	protein_coding	458	MLF2
ENST00000536207	protein_coding	582	MLF2
ENST00000457308	protein_coding	4885	DHX57
ENST00000452978	protein_coding	2559	DHX57
ENST00000442331	protein_coding	455	DHX57
ENST00000619207	protein_coding	548	DHX57
ENST00000647561	protein_coding	2528	NDUFV1
ENST00000532303	protein_coding	1493	NDUFV1
ENST00000532244	protein_coding	786	NDUFV1
ENST00000528328	protein_coding	477	NDUFV1
ENST00000322776	protein_coding	1560	NDUFV1
ENST00000529927	protein_coding	1503	NDUFV1
ENST00000532343	protein_coding	620	NDUFV1
ENST00000415352	protein_coding	1512	NDUFV1
ENST00000533075	protein_coding	582	NDUFV1
ENST00000529867	protein_coding	582	NDUFV1
ENST00000530638	protein_coding	582	NDUFV1
ENST00000528314	protein_coding	559	NDUFV1
ENST00000520010	protein_coding	2081	ACSM1
ENST00000307493	protein_coding	2051	ACSM1
ENST00000524149	protein_coding	809	ACSM1
ENST00000523065	protein_coding	701	ACSM1
ENST00000327428	protein_coding	555	BOLA3
ENST00000295326	protein_coding	444	BOLA3
ENST00000354957	protein_coding	3192	ZNF649
ENST00000600738	protein_coding	2283	ZNF649
ENST00000595418	protein_coding	546	ZNF649
ENST00000599530	protein_coding	730	ZNF649
ENST00000596690	protein_coding	564	ZNF649
ENST00000589536	protein_coding	546	GRN
ENST00000587109	protein_coding	535	GRN
ENST00000587518	protein_coding	526	GRN
ENST00000588143	protein_coding	546	GRN
ENST00000593167	protein_coding	763	GRN
ENST00000585512	protein_coding	562	GRN
ENST00000591740	protein_coding	585	GRN
ENST00000592783	protein_coding	541	GRN
ENST00000587387	protein_coding	614	GRN
ENST00000588237	protein_coding	558	GRN
ENST00000053867	protein_coding	2130	GRN
ENST00000589265	protein_coding	1632	GRN
ENST00000639447	protein_coding	1314	GRN
ENST00000586443	protein_coding	1557	GRN
ENST00000586242	protein_coding	665	GRN
ENST00000564714	protein_coding	466	ABAT
ENST00000268251	protein_coding	4779	ABAT
ENST00000568847	protein_coding	580	ABAT
ENST00000561870	protein_coding	592	ABAT
ENST00000396600	protein_coding	5586	ABAT
ENST00000565016	protein_coding	580	ABAT
ENST00000567812	protein_coding	1959	ABAT
ENST00000425191	protein_coding	1923	ABAT
ENST00000569156	protein_coding	1911	ABAT
ENST00000396049	protein_coding	4896	MOB1A
ENST00000391794	protein_coding	2225	ZNF613
ENST00000599683	protein_coding	606	ZNF613
ENST00000293471	protein_coding	3165	ZNF613
ENST00000600853	protein_coding	542	ZNF613
ENST00000601794	protein_coding	786	ZNF613
ENST00000535923	protein_coding	1379	PHB2
ENST00000440277	protein_coding	1354	PHB2
ENST00000399433	protein_coding	1590	PHB2
ENST00000546111	protein_coding	858	PHB2
ENST00000542912	protein_coding	1138	PHB2
ENST00000545555	protein_coding	309	PHB2
ENST00000536316	protein_coding	980	PHB2
ENST00000545167	protein_coding	908	PHB2
ENST00000677997	protein_coding	3340	MTHFD2
ENST00000677170	protein_coding	3362	MTHFD2
ENST00000678684	protein_coding	2710	MTHFD2
ENST00000409804	protein_coding	1757	MTHFD2
ENST00000678340	protein_coding	2057	MTHFD2
ENST00000679055	protein_coding	2276	MTHFD2
ENST00000394053	protein_coding	4403	MTHFD2
ENST00000409601	protein_coding	1865	MTHFD2
ENST00000462026	protein_coding	895	MTHFD2
ENST00000678623	protein_coding	1834	MTHFD2
ENST00000678731	protein_coding	2309	MTHFD2
ENST00000677558	protein_coding	1243	MTHFD2
ENST00000678633	protein_coding	1239	MTHFD2
ENST00000697461	protein_coding	6535	PIK3R1
ENST00000521657	protein_coding	6641	PIK3R1
ENST00000521381	protein_coding	6975	PIK3R1
ENST00000697457	protein_coding	6439	PIK3R1
ENST00000697458	protein_coding	4497	PIK3R1
ENST00000517643	protein_coding	6309	PIK3R1
ENST00000697556	protein_coding	1354	PIK3R1
ENST00000697460	protein_coding	2946	PIK3R1
ENST00000520675	protein_coding	395	PIK3R1
ENST00000523807	protein_coding	552	PIK3R1
ENST00000522084	protein_coding	2553	PIK3R1
ENST00000320694	protein_coding	5838	PIK3R1
ENST00000521409	protein_coding	540	PIK3R1
ENST00000336483	protein_coding	5460	PIK3R1
ENST00000697462	protein_coding	5267	PIK3R1
ENST00000697465	protein_coding	5454	PIK3R1
ENST00000697466	protein_coding	5202	PIK3R1
ENST00000519025	protein_coding	567	PIK3R1
ENST00000697557	protein_coding	2028	PIK3R1
ENST00000523872	protein_coding	2473	PIK3R1
ENST00000697467	protein_coding	5092	PIK3R1
ENST00000697468	protein_coding	2220	PIK3R1
ENST00000697469	protein_coding	2054	PIK3R1
ENST00000697470	protein_coding	2177	PIK3R1
ENST00000243644	protein_coding	2355	ZNF350
ENST00000601430	protein_coding	869	ZNF350
ENST00000594929	protein_coding	553	ZNF350
ENST00000597788	protein_coding	533	ZNF350
ENST00000593596	protein_coding	489	ZNF350
ENST00000511828	protein_coding	10451	C4orf54
ENST00000317746	protein_coding	2481	UGT2B17
ENST00000684088	protein_coding	1010	UGT2B17
ENST00000338206	protein_coding	2134	UGT2B15
ENST00000625756	protein_coding	649	DFFB
ENST00000338895	protein_coding	3105	DFFB
ENST00000378209	protein_coding	2833	DFFB
ENST00000585892	protein_coding	2774	DNM2
ENST00000355667	protein_coding	3633	DNM2
ENST00000389253	protein_coding	3633	DNM2
ENST00000359692	protein_coding	3588	DNM2
ENST00000408974	protein_coding	3013	DNM2
ENST00000586939	protein_coding	551	DNM2
ENST00000587830	protein_coding	868	DNM2
ENST00000589106	protein_coding	565	DNM2
ENST00000591818	protein_coding	538	DNM2
ENST00000301490	protein_coding	809	NUDT8
ENST00000376693	protein_coding	745	NUDT8
ENST00000458173	protein_coding	1093	TACC3
ENST00000651472	protein_coding	2764	TACC3
ENST00000612220	protein_coding	1732	TACC3
ENST00000313288	protein_coding	2799	TACC3
ENST00000493975	protein_coding	825	TACC3
ENST00000652770	protein_coding	2826	TACC3
ENST00000470136	protein_coding	657	TACC3
ENST00000255082	protein_coding	1371	ACY3
ENST00000529256	protein_coding	933	ACY3
ENST00000240055	protein_coding	3424	NFYB
ENST00000551446	protein_coding	3508	NFYB
ENST00000551727	protein_coding	1727	NFYB
ENST00000360421	protein_coding	2127	SLC22A6
ENST00000377871	protein_coding	2151	SLC22A6
ENST00000421062	protein_coding	1560	SLC22A6
ENST00000458333	protein_coding	1521	SLC22A6
ENST00000293443	protein_coding	3138	FAM171A2
ENST00000527879	protein_coding	1467	EID3
ENST00000392549	protein_coding	2211	RNFT2
ENST00000407967	protein_coding	2415	RNFT2
ENST00000257575	protein_coding	5727	RNFT2
ENST00000677328	protein_coding	1389	RNFT2
ENST00000258399	protein_coding	8022	USP37
ENST00000454775	protein_coding	5019	USP37
ENST00000415516	protein_coding	4516	USP37
ENST00000418019	protein_coding	3353	USP37
ENST00000338465	protein_coding	1771	USP37
ENST00000648408	protein_coding	2618	ITGA2B
ENST00000587295	protein_coding	496	ITGA2B
ENST00000262407	protein_coding	3479	ITGA2B
ENST00000675347	protein_coding	207	
ENST00000609196	protein_coding	1874	ACP6
ENST00000583509	protein_coding	6956	ACP6
ENST00000487562	protein_coding	1258	ACP6
ENST00000392988	protein_coding	1555	ACP6
ENST00000611629	protein_coding	562	ACP6
ENST00000493129	protein_coding	543	ACP6
ENST00000641627	protein_coding	2535	OR1M1
ENST00000429566	protein_coding	1035	OR1M1
ENST00000541538	protein_coding	936	OR7G1
ENST00000305444	protein_coding	939	OR7G3
ENST00000360385	protein_coding	3955	ZNF317
ENST00000247956	protein_coding	4056	ZNF317
ENST00000591508	protein_coding	457	ZNF317
ENST00000333050	protein_coding	1439	TMEM186
ENST00000393578	protein_coding	1993	HMGA2
ENST00000425208	protein_coding	1444	HMGA2
ENST00000536545	protein_coding	1788	HMGA2
ENST00000354636	protein_coding	1529	HMGA2
ENST00000403681	protein_coding	4117	HMGA2
ENST00000541363	protein_coding	8094	HMGA2
ENST00000393577	protein_coding	611	HMGA2
ENST00000286758	protein_coding	1203	CXCL13
ENST00000682537	protein_coding	1171	CXCL13
ENST00000396593	protein_coding	3026	CARHSP1
ENST00000610831	protein_coding	2841	CARHSP1
ENST00000614449	protein_coding	2931	CARHSP1
ENST00000619881	protein_coding	2849	CARHSP1
ENST00000618335	protein_coding	2972	CARHSP1
ENST00000611932	protein_coding	2833	CARHSP1
ENST00000311052	protein_coding	2709	CARHSP1
ENST00000561530	protein_coding	729	CARHSP1
ENST00000567554	protein_coding	598	CARHSP1
ENST00000565287	protein_coding	556	CARHSP1
ENST00000567908	protein_coding	565	CARHSP1
ENST00000570125	protein_coding	681	CARHSP1
ENST00000568117	protein_coding	521	CARHSP1
ENST00000568968	protein_coding	461	CARHSP1
ENST00000562843	protein_coding	843	CARHSP1
ENST00000569398	protein_coding	442	CARHSP1
ENST00000512729	protein_coding	1639	TRIML2
ENST00000326754	protein_coding	1305	TRIML2
ENST00000682553	protein_coding	1998	TRIML2
ENST00000336232	protein_coding	2180	SLC22A8
ENST00000545207	protein_coding	1622	SLC22A8
ENST00000535878	protein_coding	1387	SLC22A8
ENST00000311438	protein_coding	1716	SLC22A8
ENST00000430500	protein_coding	1744	SLC22A8
ENST00000612223	protein_coding	8141	SYNRG
ENST00000621136	protein_coding	4841	SYNRG
ENST00000616179	protein_coding	4050	SYNRG
ENST00000614941	protein_coding	3406	SYNRG
ENST00000619541	protein_coding	3787	SYNRG
ENST00000622045	protein_coding	3859	SYNRG
ENST00000614196	protein_coding	709	SYNRG
ENST00000612770	protein_coding	527	SYNRG
ENST00000620424	protein_coding	485	SYNRG
ENST00000642043	protein_coding	3157	OR7D2
ENST00000641288	protein_coding	3286	OR7D2
ENST00000344248	protein_coding	3225	OR7D2
ENST00000641244	protein_coding	4968	OR7D4
ENST00000641669	protein_coding	4965	OR7D4
ENST00000308682	protein_coding	1022	OR7D4
ENST00000572681	protein_coding	8218	CIC
ENST00000681038	protein_coding	8299	CIC
ENST00000160740	protein_coding	6111	CIC
ENST00000575354	protein_coding	5473	CIC
ENST00000573349	protein_coding	927	CIC
ENST00000576505	protein_coding	1304	CIC
ENST00000235307	protein_coding	10293	C1orf21
ENST00000562295	protein_coding	5186	GOLGA8S
ENST00000395578	protein_coding	3431	PRKG2
ENST00000628926	protein_coding	2623	PRKG2
ENST00000545647	protein_coding	3852	PRKG2
ENST00000264399	protein_coding	4922	PRKG2
ENST00000547780	protein_coding	582	CNOT2
ENST00000418359	protein_coding	3152	CNOT2
ENST00000550160	protein_coding	993	CNOT2
ENST00000551132	protein_coding	618	CNOT2
ENST00000552915	protein_coding	1071	CNOT2
ENST00000550641	protein_coding	3031	CNOT2
ENST00000229195	protein_coding	2844	CNOT2
ENST00000552483	protein_coding	895	CNOT2
ENST00000548159	protein_coding	2549	CNOT2
ENST00000549750	protein_coding	1085	CNOT2
ENST00000551043	protein_coding	2288	CNOT2
