pb	tx_cat	pr_splice_cat	tx_subcat	pr_splice_subcat	tx_tss_diff	tx_tts_diff	tx_tss_gene_diff	tx_tts_gene_diff	pr_nterm_diff	pr_cterm_diff	pr_nterm_gene_diff	pr_cterm_gene_diff	tx_transcripts	pr_transcripts	tx_gene	pr_gene	tx_num_exons	pr_num_exons	is_nmd	num_junc_after_stop_codon	num_nt_after_stop_codon	tx_5hang	tx_3hang	pr_nhang	pr_chang
ENST00000554843.5	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	3474	0	637	ENST00000554843.5	ENST00000554961.5	ENSG00000100902.11	ENSG00000100902.11	4	4	FALSE	0	220	0	0	0	26
ENST00000555629.1	full-splice_match	incomplete-splice_match	multi-exon	intron_retention	0	0	0	0	0	-88	0	88	ENST00000555629.1	ENST00000553342.1	ENSG00000100906.11	ENSG00000100906.11	2	2	FALSE	0	233	0	0	207	88
ENST00000637992.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	292	0	-201	0	0	0	0	ENST00000637992.1	ENST00000637992.1	ENSG00000174373.17	ENSG00000174373.17	41	40	TRUE	1	735	0	-292	0	0
ENST00000216807.12	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216807.12	ENST00000216807.12	ENSG00000100916.14	ENSG00000100916.14	10	10	FALSE	0	1668	0	0	0	0
ENST00000552677.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	190	0	-190	0	0	0	0	ENST00000552677.5	ENST00000552677.5	ENSG00000100916.14	ENSG00000100916.14	11	2	TRUE	9	1210	0	-190	0	0
ENST00000539062.6	full-splice_match	novel_not_in_catalog	multi-exon	at_least_one_novel_splicesite	0	0	0	0	NA	NA	0	-3450	ENST00000539062.6	novel	ENSG00000151338.19	ENSG00000151338.19	14	2	TRUE	10	2308	0	0		
ENST00000307712.11	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000307712.11	ENST00000307712.11	ENSG00000100934.15	ENSG00000100934.15	20	19	FALSE	0	1548	0	0	0	0
ENST00000545328.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000545328.6	ENST00000545328.6	ENSG00000100934.15	ENSG00000100934.15	19	18	FALSE	0	526	0	0	0	0
ENST00000396249.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	-33	0	-33	0	ENST00000396249.7	ENST00000396249.7	ENSG00000092208.19	ENSG00000092208.19	9	9	FALSE	0	51	0	0	33	0
ENST00000308317.12	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000308317.12	ENST00000308317.12	ENSG00000092208.19	ENSG00000092208.19	10	10	FALSE	0	513	0	0	0	0
ENST00000412033.7	full-splice_match	incomplete-splice_match	multi-exon	3prime_fragment	0	0	0	0	4258	0	4258	0	ENST00000412033.7	ENST00000308317.12	ENSG00000092208.19	ENSG00000092208.19	10	7	FALSE	0	387	0	0	-57	0
ENST00000216832.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216832.9	ENST00000216832.9	ENSG00000100941.9	ENSG00000100941.9	9	9	FALSE	0	1386	0	0	0	0
ENST00000280083.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000280083.7	ENST00000280083.7	ENSG00000150527.18	ENSG00000150527.18	24	24	FALSE	0	1448	0	0	0	0
ENST00000341502.9	full-splice_match	full-splice_match	multi-exon	multi-exon	83	0	-82	0	0	0	0	0	ENST00000341502.9	ENST00000341502.9	ENSG00000150527.18	ENSG00000150527.18	24	24	FALSE	0	1695	-83	0	0	0
ENST00000348007.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000348007.7	ENST00000348007.7	ENSG00000150527.18	ENSG00000150527.18	23	23	FALSE	0	479	0	0	0	0
ENST00000396165.8	full-splice_match	full-splice_match	multi-exon	multi-exon	247	0	247	0	0	0	0	0	ENST00000396165.8	ENST00000396165.8	ENSG00000150527.18	ENSG00000150527.18	24	23	FALSE	0	499	-247	0	0	0
ENST00000298119.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000298119.9	ENST00000298119.9	ENSG00000165379.14	ENSG00000165379.14	6	4	FALSE	0	2260	0	0	0	0
ENST00000325192.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000325192.8	ENST00000325192.8	ENSG00000179476.8	ENSG00000179476.8	5	4	FALSE	0	2005	0	0	0	0
ENST00000355081.3	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000355081.3	ENST00000355081.3	ENSG00000179454.14	ENSG00000179454.14	5	5	FALSE	0	422	0	0	0	0
ENST00000555607.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	850	0	-850	0	5770	0	18	ENST00000555607.1	ENST00000557423.5	ENSG00000198718.13	ENSG00000198718.13	5	5	FALSE	0	1220	0	-850	0	18
ENST00000396062.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000396062.4	ENST00000396062.4	ENSG00000100442.11	ENSG00000100442.11	7	7	FALSE	0	627	0	0	0	0
ENST00000554030.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	492	29864	492	-29864	ENST00000554030.1	ENST00000556036.5	ENSG00000187790.11	ENSG00000187790.11	2	2	FALSE	0	665	0	0	-492	63
ENST00000298292.13	full-splice_match	full-splice_match	multi-exon	multi-exon	892	0	878	0	1527	0	1527	0	ENST00000298292.13	ENST00000298292.13	ENSG00000165506.15	ENSG00000165506.15	3	3	FALSE	0	1101	-892	0	-1527	0
ENST00000406043.3	full-splice_match	full-splice_match	multi-exon	multi-exon	249	0	249	0	417	0	417	0	ENST00000406043.3	ENST00000406043.3	ENSG00000165506.15	ENSG00000165506.15	2	2	FALSE	0	620	-249	0	-417	0
ENST00000359332.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000359332.7	ENST00000359332.7	ENSG00000197776.8	ENSG00000197776.8	13	13	FALSE	0	1456	0	0	0	0
ENST00000298307.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	151	0	-151	0	0	0	0	ENST00000298307.10	ENST00000298307.10	ENSG00000165516.11	ENSG00000165516.11	13	13	FALSE	0	3600	0	-151	0	0
ENST00000421284.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	387	0	-387	0	0	0	0	ENST00000421284.7	ENST00000267436.9	ENSG00000087299.12	ENSG00000087299.12	11	10	TRUE	1	182	0	-387	0	0
ENST00000557390.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000557390.6	ENST00000557390.6	ENSG00000012983.12	ENSG00000012983.12	33	28	TRUE	4	1105	0	0	0	0
ENST00000358385.12	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000358385.12	ENST00000358385.12	ENSG00000198513.14	ENSG00000198513.14	14	14	FALSE	0	830	0	0	0	0
ENST00000682226.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	180	0	-19	0	0	40694	0	594	ENST00000682226.1	ENST00000556478.3	ENSG00000198513.14	ENSG00000198513.14	4	4	FALSE	0	1269	-180	0	0	3
ENST00000324679.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	57	0	-57	0	0	0	0	ENST00000324679.5	ENST00000324679.5	ENSG00000151748.15	ENSG00000151748.15	5	5	FALSE	0	1888	0	-57	0	0
ENST00000382041.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000382041.7	ENST00000382041.7	ENSG00000100503.26	ENSG00000100503.26	30	28	FALSE	0	226	0	0	0	0
ENST00000463419.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	248	0	-248	0	13825	0	-403	ENST00000463419.1	ENST00000496749.1	ENSG00000100503.26	ENSG00000100503.26	3	2	FALSE	0	736	0	-248	0	68
ENST00000337334.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000337334.7	ENST00000337334.7	ENSG00000131969.15	ENSG00000131969.15	13	13	FALSE	0	729	0	0	0	0
ENST00000353130.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000353130.5	ENST00000353130.5	ENSG00000131969.15	ENSG00000131969.15	11	11	FALSE	0	622	0	0	0	0
ENST00000382029.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000382029.7	ENST00000382029.7	ENSG00000131969.15	ENSG00000131969.15	12	2	TRUE	10	1400	0	0	0	0
ENST00000554241.5	full-splice_match	novel_not_in_catalog	multi-exon	at_least_one_novel_splicesite	0	0	0	0	NA	NA	0	12603	ENST00000554241.5	novel	ENSG00000131969.15	ENSG00000131969.15	8	8	FALSE	0	2158	0	0		
ENST00000216392.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216392.8	ENST00000216392.8	ENSG00000100504.17	ENSG00000100504.17	20	20	FALSE	0	258	0	0	0	0
ENST00000530336.2	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	69	0	-69	0	18556	0	-18556	ENST00000530336.2	ENST00000216392.8	ENSG00000100504.17	ENSG00000100504.17	5	5	FALSE	0	712	0	-69	0	18
ENST00000457354.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000457354.7	ENST00000457354.7	ENSG00000139921.13	ENSG00000139921.13	8	8	FALSE	0	3185	0	0	0	0
ENST00000335281.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000335281.8	ENST00000615906.4	ENSG00000186469.9	ENSG00000186469.9	3	2	FALSE	0	3516	0	0	0	0
ENST00000261700.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000261700.8	ENST00000261700.8	ENSG00000087302.9	ENSG00000087302.9	8	8	FALSE	0	6275	0	0	0	0
ENST00000281741.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000281741.9	ENST00000281741.9	ENSG00000087301.9	ENSG00000087301.9	21	19	FALSE	0	2082	0	0	0	0
ENST00000542169.6	full-splice_match	incomplete-splice_match	multi-exon	3prime_fragment	0	0	0	0	46850	0	46719	0	ENST00000542169.6	ENST00000542169.6	ENSG00000180998.12	ENSG00000180998.12	8	6	FALSE	0	1986	0	0	-25	0
ENST00000442123.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000442123.6	ENST00000354586.5	ENSG00000198252.12	ENSG00000198252.12	12	11	FALSE	0	3885	0	0	0	0
ENST00000557445.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	26	40560	26	-10350	ENST00000557445.1	ENST00000674014.1	ENSG00000100523.16	ENSG00000100523.16	2	2	FALSE	0	416	0	0	-26	11
ENST00000216416.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216416.9	ENST00000216416.9	ENSG00000100528.12	ENSG00000100528.12	5	5	FALSE	0	4303	0	0	0	0
ENST00000395573.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000395573.8	ENST00000395573.8	ENSG00000100528.12	ENSG00000100528.12	4	4	FALSE	0	945	0	0	0	0
ENST00000557690.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000557690.5	ENST00000557690.5	ENSG00000100528.12	ENSG00000100528.12	6	6	FALSE	0	358	0	0	0	0
ENST00000557659.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000557659.5	ENST00000557659.5	ENSG00000100528.12	ENSG00000100528.12	4	3	TRUE	1	697	0	0	0	0
ENST00000358056.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000358056.8	ENST00000358056.8	ENSG00000197045.13	ENSG00000197045.13	7	7	FALSE	0	3659	0	0	0	0
ENST00000628554.2	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000628554.2	ENST00000554908.5	ENSG00000197045.13	ENSG00000197045.13	6	3	TRUE	3	525	0	0	0	0
ENST00000216420.12	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216420.12	ENST00000216420.12	ENSG00000100532.13	ENSG00000100532.13	6	6	FALSE	0	966	0	0	0	0
ENST00000420358.2	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000420358.2	ENST00000420358.2	ENSG00000198554.12	ENSG00000198554.12	25	22	FALSE	0	704	0	0	0	0
ENST00000254301.14	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000254301.14	ENST00000254301.14	ENSG00000131981.16	ENSG00000131981.16	6	5	FALSE	0	208	0	0	0	0
ENST00000438792.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000438792.6	ENST00000438792.6	ENSG00000126777.18	ENSG00000126777.18	42	41	FALSE	0	549	0	0	0	0
ENST00000267460.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000267460.9	ENST00000267460.9	ENSG00000139946.10	ENSG00000139946.10	6	6	FALSE	0	4611	0	0	0	0
ENST00000554597.5	full-splice_match	intergenic	multi-exon	multi-exon	0	0	0	0	NA	NA	NA	NA	ENST00000554597.5	novel	ENSG00000259133.5	novelGene_23	3	2	TRUE	1	413	0	0		
ENST00000339475.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000339475.10	ENST00000339475.10	ENSG00000165588.19	ENSG00000165588.19	5	3	FALSE	0	2089	0	0	0	0
ENST00000554788.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000554788.5	ENST00000554788.5	ENSG00000165588.19	ENSG00000165588.19	2	2	FALSE	0	730	0	0	0	0
ENST00000554149.1	full-splice_match	intergenic	multi-exon	multi-exon	136	0	37	0	NA	NA	NA	NA	ENST00000554149.1	novel	ENSG00000258776.1	novelGene_24	3	2	FALSE	0	329	-136	0		
ENST00000557467.1	full-splice_match	intergenic	multi-exon	multi-exon	0	0	0	0	NA	NA	NA	NA	ENST00000557467.1	novel	ENSG00000258776.1	novelGene_25	2	2	FALSE	0	674	0	0		
ENST00000340918.11	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000340918.11	ENST00000340918.11	ENSG00000070367.16	ENSG00000070367.16	17	17	FALSE	0	703	0	0	0	0
ENST00000555148.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000555148.5	ENST00000555148.5	ENSG00000070367.16	ENSG00000070367.16	18	3	TRUE	15	2217	0	0	0	0
ENST00000261558.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000261558.8	ENST00000261558.8	ENSG00000053770.12	ENSG00000053770.12	8	8	FALSE	0	10205	0	0	0	0
ENST00000556492.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000556492.6	ENST00000556492.6	ENSG00000139977.14	ENSG00000139977.14	5	4	FALSE	0	6514	0	0	0	0
ENST00000555166.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000555166.5	ENST00000555166.5	ENSG00000139977.14	ENSG00000139977.14	4	3	FALSE	0	982	0	0	0	0
ENST00000267485.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	649	0	-649	0	0	0	0	ENST00000267485.7	ENST00000267485.7	ENSG00000139971.15	ENSG00000139971.15	8	7	FALSE	0	3524	0	-649	0	0
ENST00000334342.5	full-splice_match	novel_not_in_catalog	multi-exon	at_least_one_novel_splicesite	0	0	0	0	NA	NA	0	15145	ENST00000334342.5	novel	ENSG00000139971.15	ENSG00000139971.15	5	4	FALSE	0	370	0	0		
ENST00000254286.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000254286.9	ENST00000254286.9	ENSG00000131966.14	ENSG00000131966.14	13	13	FALSE	0	1157	0	0	0	0
ENST00000556400.5	full-splice_match	intergenic	multi-exon	multi-exon	0	174	0	121	NA	NA	NA	NA	ENST00000556400.5	novel	ENSG00000257621.9	novelGene_26	3	2	FALSE	0	364	0	-174		
ENST00000555707.5	full-splice_match	intergenic	multi-exon	multi-exon	0	1535	0	0	NA	NA	NA	NA	ENST00000555707.5	novel	ENSG00000257621.9	novelGene_27	3	2	TRUE	1	298	0	-1535		
ENST00000553657.5	full-splice_match	intergenic	multi-exon	multi-exon	0	0	0	0	NA	NA	NA	NA	ENST00000553657.5	novel	ENSG00000257621.9	novelGene_28	4	2	TRUE	2	272	0	0		
ENST00000616435.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000616435.5	ENST00000616435.5	ENSG00000050130.18	ENSG00000050130.18	7	7	FALSE	0	1414	0	0	0	0
ENST00000602482.5	full-splice_match	incomplete-splice_match	multi-exon	3prime_fragment	0	0	0	0	2696	0	2696	0	ENST00000602482.5	ENST00000356057.9	ENSG00000050130.18	ENSG00000050130.18	6	5	FALSE	0	1558	0	0	-93	0
ENST00000474911.5	full-splice_match	incomplete-splice_match	multi-exon	3prime_fragment	136	0	136	0	6228	0	6228	0	ENST00000474911.5	ENST00000395090.5	ENSG00000139970.18	ENSG00000139970.18	6	4	FALSE	0	1072	-136	0	-12	0
ENST00000216500.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216500.9	ENST00000557185.6	ENSG00000100612.14	ENSG00000100612.14	8	7	FALSE	0	1305	0	0	0	0
ENST00000536410.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000536410.6	ENST00000536410.6	ENSG00000100612.14	ENSG00000100612.14	7	6	FALSE	0	327	0	0	0	0
ENST00000327720.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000327720.6	ENST00000327720.6	ENSG00000184302.7	ENSG00000184302.7	2	2	FALSE	0	1854	0	0	0	0
ENST00000532148.5	full-splice_match	novel_not_in_catalog	multi-exon	at_least_one_novel_splicesite	0	0	0	0	NA	NA	0	14965	ENST00000532148.5	novel	ENSG00000139974.16	ENSG00000139974.16	4	4	FALSE	0	247	0	0		
ENST00000332981.11	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000332981.11	ENST00000332981.11	ENSG00000027075.17	ENSG00000027075.17	14	14	FALSE	0	1671	0	0	0	0
ENST00000323441.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000323441.10	ENST00000323441.10	ENSG00000100644.17	ENSG00000100644.17	14	14	FALSE	0	1350	0	0	0	0
ENST00000394997.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000394997.5	ENST00000394997.5	ENSG00000100644.17	ENSG00000100644.17	15	15	FALSE	0	1441	0	0	0	0
ENST00000216294.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216294.5	ENST00000216294.5	ENSG00000023608.5	ENSG00000023608.5	10	10	FALSE	0	1489	0	0	0	0
ENST00000316754.8	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000316754.8	ENST00000316754.8	ENSG00000126785.13	ENSG00000126785.13	5	5	FALSE	0	2914	0	0	0	0
ENST00000652337.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000652337.1	ENST00000652337.1	ENSG00000100714.17	ENSG00000100714.17	28	27	TRUE	1	349	0	0	0	0
ENST00000247226.13	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000247226.13	ENST00000247226.13	ENSG00000126822.18	ENSG00000126822.18	17	16	FALSE	0	6869	0	0	0	0
ENST00000548752.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	-81	0	-81	0	ENST00000548752.7	ENST00000548752.7	ENSG00000258289.10	ENSG00000258289.10	3	3	FALSE	0	124	0	0	81	0
ENST00000556089.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	8065	0	-6764	ENST00000556089.1	ENST00000548752.7	ENSG00000258289.10	ENSG00000258289.10	2	2	FALSE	0	391	0	0	0	5
ENST00000556979.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000556979.5	ENST00000618858.4	ENSG00000125952.20	ENSG00000125952.20	5	5	FALSE	0	306	0	0	0	0
ENST00000284165.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000284165.10	ENST00000284165.10	ENSG00000125952.20	ENSG00000125952.20	4	4	FALSE	0	2753	0	0	0	0
ENST00000556702.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	9432	0	93	ENST00000556702.1	ENST00000246163.2	ENSG00000125952.20	ENSG00000125952.20	3	3	FALSE	0	256	0	0	0	93
ENST00000478722.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000478722.6	ENST00000478722.6	ENSG00000171723.16	ENSG00000171723.16	23	23	FALSE	0	1250	0	0	0	0
ENST00000261681.9	full-splice_match	full-splice_match	multi-exon	multi-exon	0	139	0	103	0	0	0	0	ENST00000261681.9	ENST00000677382.1	ENSG00000072415.10	ENSG00000072415.10	15	13	FALSE	0	3304	0	-139	0	0
ENST00000555925.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000555925.5	ENST00000555925.5	ENSG00000072415.10	ENSG00000072415.10	15	13	FALSE	0	3083	0	0	0	0
ENST00000216442.12	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216442.12	ENST00000554087.5	ENSG00000100554.12	ENSG00000100554.12	9	9	FALSE	0	858	0	0	0	0
ENST00000256383.11	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000256383.11	ENST00000256383.11	ENSG00000134001.15	ENSG00000134001.15	8	7	FALSE	0	3209	0	0	0	0
ENST00000329153.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000329153.10	ENST00000329153.10	ENSG00000054690.14	ENSG00000054690.14	29	28	FALSE	0	2523	0	0	0	0
ENST00000558001.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000558001.1	ENST00000558198.5	ENSG00000100564.9	ENSG00000100564.9	4	2	TRUE	2	345	0	0	0	0
ENST00000261783.4	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000261783.4	ENST00000261783.4	ENSG00000081181.8	ENSG00000081181.8	8	8	FALSE	0	849	0	0	0	0
ENST00000554659.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000554659.6	ENST00000554659.6	ENSG00000100568.11	ENSG00000100568.11	6	6	FALSE	0	4446	0	0	0	0
ENST00000216456.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000216456.6	ENST00000216456.6	ENSG00000100568.11	ENSG00000100568.11	7	2	TRUE	5	971	0	0	0	0
ENST00000428130.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000428130.6	ENST00000428130.6	ENSG00000072042.13	ENSG00000072042.13	6	6	FALSE	0	320	0	0	0	0
ENST00000390683.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000390683.7	ENST00000390683.7	ENSG00000182185.19	ENSG00000182185.19	7	6	FALSE	0	85	0	0	0	0
ENST00000409949.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000409949.5	ENST00000685843.1	ENSG00000081177.19	ENSG00000081177.19	10	8	FALSE	0	825	0	0	0	0
ENST00000409675.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000409675.5	ENST00000409014.5	ENSG00000081177.19	ENSG00000081177.19	8	7	FALSE	0	1340	0	0	0	0
ENST00000557016.6	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000557016.6	ENST00000557016.6	ENSG00000100632.11	ENSG00000100632.11	4	4	FALSE	0	479	0	0	0	0
ENST00000336643.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000336643.10	ENST00000336643.10	ENSG00000029364.12	ENSG00000029364.12	7	7	FALSE	0	4478	0	0	0	0
ENST00000557046.1	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000557046.1	ENST00000557046.1	ENSG00000029364.12	ENSG00000029364.12	6	6	FALSE	0	3	0	0	0	0
ENST00000342745.5	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000342745.5	ENST00000342745.5	ENSG00000100647.8	ENSG00000100647.8	6	5	FALSE	0	4481	0	0	0	0
ENST00000389912.7	full-splice_match	full-splice_match	multi-exon	multi-exon	0	0	0	0	0	0	0	0	ENST00000389912.7	ENST00000389912.7	ENSG00000133983.16	ENSG00000133983.16	4	4	FALSE	0	1351	0	0	0	0
ENST00000256379.10	full-splice_match	full-splice_match	multi-exon	multi-exon	0	363	0	-363	0	0	0	0	ENST00000256379.10	ENST00000256379.10	ENSG00000133997.12	ENSG00000133997.12	8	8	FALSE	0	1250	0	-363	0	0
ENST00000556423.1	full-splice_match	incomplete-splice_match	multi-exon	5prime_fragment	0	0	0	0	0	11699	0	-11699	ENST00000556423.1	ENST00000440435.2	ENSG00000133997.12	ENSG00000133997.12	3	3	FALSE	0	398	0	0	0	17
