	#feature_id	TPM	gene
13948	ENSG00000169992.10	38.429351	NLGN2
13949	ENSG00000170004.18	38.220496	CHD3
13950	ENSG00000170037.14	23.600634	CNTROB
13951	ENSG00000170043.12	16.499558	TRAPPC1
13952	ENSG00000170049.10	41.979889	KCNAB3
13953	ENSG00000170160.18	44.695006	CCDC144A
13954	ENSG00000170175.11	3.968248	CHRNB1
13955	ENSG00000170190.16	0.41771	SLC16A5
13956	ENSG00000170222.12	12.53131	ADPRM
13957	ENSG00000170291.16	43.024164	ELP5
13958	ENSG00000170296.10	28.613158	GABARAP
13959	ENSG00000170310.15	8.354207	STX8
13960	ENSG00000170315.14	318.295274	UBB
13961	ENSG00000170412.18	4.177103	GPRC5C
13962	ENSG00000170425.4	6.683365	ADORA2B
13963	ENSG00000170703.16	1.670841	TTLL6
13964	ENSG00000170832.13	27.151172	USP32
13965	ENSG00000170836.13	44.277295	PPM1D
13966	ENSG00000170921.16	19.632386	TANC2
13967	ENSG00000171246.6	77.902977	NPTX1
13968	ENSG00000171298.13	34.878813	GAA
13969	ENSG00000171302.17	38.638206	CANT1
13970	ENSG00000171446.7	0.208855	KRT27
13971	ENSG00000171475.14	37.802785	WIPF2
13972	ENSG00000171532.5	9.607338	NEUROD2
13973	ENSG00000171634.19	97.117653	BPTF
13974	ENSG00000171861.11	11.278179	MRM3
13975	ENSG00000171928.14	150.79343	TVP23B
13976	ENSG00000171953.16	7.101076	ATPAF2
13977	ENSG00000171962.18	15.872993	DRC3
13978	ENSG00000172057.10	75.60557	ORMDL3
13979	ENSG00000172123.13	0.41771	SLFN12
13980	ENSG00000172171.11	7.101076	TEFM
13981	ENSG00000172301.11	3.759393	COPRS
13982	ENSG00000172782.13	0.208855	FADS6
13983	ENSG00000172794.20	4.385959	RAB37
13984	ENSG00000172809.13	7.101076	RPL38
13985	ENSG00000172992.13	48.036688	DCAKD
13986	ENSG00000173065.14	58.479447	FAM222B
13987	ENSG00000173714.8	1.879697	WFIKKN2
13988	ENSG00000173757.10	35.923089	STAT5B
13989	ENSG00000173786.17	177.318037	CNP
13990	ENSG00000173801.17	34.878813	JUP
13991	ENSG00000173805.16	0.208855	HAP1
13992	ENSG00000173812.11	400.58421	EIF1
13993	ENSG00000173818.17	18.379255	ENDOV
13994	ENSG00000173821.20	38.638206	RNF213
13995	ENSG00000173826.15	12.53131	KCNH6
13996	ENSG00000173868.12	1.044276	PHOSPHO1
13997	ENSG00000173894.11	1.461986	CBX2
13998	ENSG00000173918.15	3.550538	C1QTNF1
13999	ENSG00000173991.6	1.253131	TCAP
14000	ENSG00000174231.17	334.585977	PRPF8
14001	ENSG00000174238.16	34.461103	PITPNA
14002	ENSG00000174282.12	135.547003	ZBTB4
14003	ENSG00000174292.13	2.923972	TNK1
14004	ENSG00000174326.15	3.968248	SLC16A11
14005	ENSG00000175061.19	43.024164	SNHG29
14006	ENSG00000175106.17	2.715117	TVP23C
14007	ENSG00000175155.11	583.750191	YPEL2
14008	ENSG00000175175.6	64.536247	PPM1E
14009	ENSG00000175662.18	134.920438	TOM1L2
14010	ENSG00000175711.9	4.177103	B3GNTL1
14011	ENSG00000175826.12	5.430234	CTDNEP1
14012	ENSG00000175832.13	3.968248	ETV4
14013	ENSG00000175866.16	45.321571	BAIAP2
14014	ENSG00000175906.5	462.823049	ARL4D
14015	ENSG00000175931.13	23.182924	UBE2O
14016	ENSG00000176108.9	68.29564	CHMP6
14017	ENSG00000176155.20	7.101076	CCDC57
14018	ENSG00000176170.14	70.384191	SPHK1
14019	ENSG00000176208.9	22.138648	ATAD5
14020	ENSG00000176390.12	13.993296	CRLF3
14021	ENSG00000176658.17	4.177103	MYO1D
14022	ENSG00000176749.9	81.871225	CDK5R1
14023	ENSG00000176809.11	8.771917	LRRC37A3
14024	ENSG00000176845.13	3.341683	METRNL
14025	ENSG00000176974.21	30.075144	SHMT1
14026	ENSG00000176994.11	15.246427	SMCR8
14027	ENSG00000177302.15	12.740165	TOP3A
14028	ENSG00000177303.10	25.271475	CASKIN2
14029	ENSG00000177370.5	55.346619	TIMM22
14030	ENSG00000177427.13	23.182924	MIEF2
14031	ENSG00000177469.13	13.157876	CAVIN1
14032	ENSG00000177728.17	60.985709	TMEM94
14033	ENSG00000177731.16	30.70171	FLII
14034	ENSG00000177885.15	133.040741	GRB2
14035	ENSG00000178307.10	21.303227	TMEM11
14036	ENSG00000178502.6	20.258951	KLHL11
14037	ENSG00000178607.17	18.58811	ERN1
14038	ENSG00000178691.11	56.808605	SUZ12
14039	ENSG00000178921.14	17.961544	PFAS
14040	ENSG00000178927.18	11.487034	CYBC1
14041	ENSG00000178971.16	4.803669	CTC1
14042	ENSG00000178977.4	1.253131	LINC00324
14043	ENSG00000179029.15	35.714234	TMEM107
14044	ENSG00000179094.16	52.004937	PER1
14045	ENSG00000179314.16	8.354207	WSCD1
14046	ENSG00000179409.11	13.784441	GEMIN4
14047	ENSG00000179477.11	0.835421	ALOX12B
14048	ENSG00000179593.16	0.835421	ALOX15B
14049	ENSG00000179598.6	15.872993	PLD6
14050	ENSG00000179604.10	682.120974	CDC42EP4
14051	ENSG00000179761.12	5.63909	PIPOX
14052	ENSG00000179859.10	23.809489	RNF227
14053	ENSG00000180329.14	93.149404	CCDC43
14054	ENSG00000180336.18	0.835421	MEIOC
14055	ENSG00000180340.7	0.626566	FZD2
14056	ENSG00000180616.9	19.841241	SSTR2
14057	ENSG00000180626.10	22.765213	ZNF594
14058	ENSG00000180638.19	1.461986	SLC47A2
14059	ENSG00000180787.6	42.397599	ZFP3
14060	ENSG00000180891.13	10.651614	CUEDC1
14061	ENSG00000180901.11	19.841241	KCTD2
14062	ENSG00000181031.16	1.253131	RPH3AL
14063	ENSG00000181038.14	4.385959	METTL23
14064	ENSG00000181045.15	50.54295	SLC26A11
14065	ENSG00000181222.19	298.662888	POLR2A
14066	ENSG00000181284.3	1.253131	TMEM102
14067	ENSG00000181350.12	3.341683	LRRC75A
14068	ENSG00000181396.13	8.354207	OGFOD3
14069	ENSG00000181409.14	14.411007	AATK
14070	ENSG00000181481.14	1.044276	RNF135
14071	ENSG00000181513.15	9.816193	ACBD4
14072	ENSG00000181523.13	15.037572	SGSH
14073	ENSG00000181610.13	19.841241	MRPS23
14074	ENSG00000181856.15	3.132828	SLC2A4
14075	ENSG00000182040.9	6.265655	USH1G
14076	ENSG00000182173.14	36.340799	TSEN54
14077	ENSG00000182224.12	40.309047	CYB5D1
14078	ENSG00000182446.14	27.568882	NPLOC4
14079	ENSG00000182473.22	106.098425	EXOC7
14080	ENSG00000182481.10	68.504495	KPNA2
14081	ENSG00000182534.14	52.422647	MXRA7
14082	ENSG00000182575.8	14.828717	NXPH3
14083	ENSG00000182612.10	0.626566	TSPAN10
14084	ENSG00000182628.13	58.897157	SKA2
14085	ENSG00000182853.12	0.835421	VMO1
14086	ENSG00000182938.7	0.208855	OTOP3
14087	ENSG00000182963.11	1.461986	GJC1
14088	ENSG00000183010.17	1.879697	PYCR1
14089	ENSG00000183011.14	10.025048	NAA38
14090	ENSG00000183018.9	1.044276	SPNS2
14091	ENSG00000183048.12	3.132828	SLC25A10
14092	ENSG00000183077.16	0.208855	AFMID
14093	ENSG00000183684.8	0.626566	ALYREF
14094	ENSG00000183688.4	6.892221	RFLNB
14095	ENSG00000183914.15	29.030868	DNAH2
14096	ENSG00000183978.8	19.632386	COA3
14097	ENSG00000183979.8	0.41771	NPB
14098	ENSG00000184009.13	1970.548498	ACTG1
14099	ENSG00000184060.11	0.41771	ADAP2
14100	ENSG00000184185.10	5.221379	KCNJ12
14101	ENSG00000184451.5	1.879697	CCR10
14102	ENSG00000184557.4	16.917269	SOCS3
14103	ENSG00000184619.8	52.213792	KRBA2
14104	ENSG00000184640.20	73.725874	SEPTIN9
14105	ENSG00000184811.4	0.626566	TRARG1
14106	ENSG00000184922.15	1.253131	FMNL1
14107	ENSG00000185158.12	2.715117	LRRC37B
14108	ENSG00000185262.9	1.670841	UBALD2
14109	ENSG00000185298.13	13.575586	CCDC137
14110	ENSG00000185359.14	152.464272	HGS
14111	ENSG00000185504.17	11.695889	FAAP100
14112	ENSG00000185527.12	1136.589817	PDE6G
14113	ENSG00000185561.10	6.47451	TLCD2
14114	ENSG00000185624.16	304.510833	P4HB
14115	ENSG00000185722.18	49.70753	ANKFY1
14116	ENSG00000185813.11	21.303227	PCYT2
14117	ENSG00000185829.18	15.664138	ARL17A
14118	ENSG00000186395.9	20.467806	KRT10
14119	ENSG00000186407.7	0.626566	CD300E
14120	ENSG00000186532.12	16.708413	SMYD4
14121	ENSG00000186566.13	104.845294	GPATCH8
14122	ENSG00000186594.15	17.752689	MIR22HG
14123	ENSG00000186665.10	10.651614	C17orf58
14124	ENSG00000186765.12	13.366731	FSCN2
14125	ENSG00000186834.4	45.948137	HEXIM1
14126	ENSG00000186868.17	122.597983	MAPT
14127	ENSG00000186919.13	3.341683	ZACN
14128	ENSG00000187013.4	0.835421	LINC02875
14129	ENSG00000187531.14	12.1136	SIRT7
14130	ENSG00000187595.17	4.594814	ZNF385C
14131	ENSG00000187607.16	10.860469	ZNF286A
14132	ENSG00000187624.9	9.189627	LIAT1
14133	ENSG00000187688.15	4.594814	TRPV2
14134	ENSG00000187775.17	11.069324	DNAH17
14135	ENSG00000187824.9	25.06262	TMEM220
14136	ENSG00000187838.17	3.132828	PLSCR3
14137	ENSG00000188176.12	0.626566	SMTNL2
14138	ENSG00000188522.15	1.253131	FAM83G
14139	ENSG00000188554.15	239.556876	NBR1
14140	ENSG00000188612.12	124.686535	SUMO2
14141	ENSG00000188662.7	0.208855	H1-9P
14142	ENSG00000188803.15	2.506262	SHISA6
14143	ENSG00000188878.20	4.803669	FBF1
14144	ENSG00000188895.12	39.473627	MSL1
14145	ENSG00000188933.16	15.664138	USP32P1
14146	ENSG00000189050.16	36.131944	RNFT1
14147	ENSG00000189120.5	0.41771	SP6
14148	ENSG00000189159.16	12.94902	JPT1
14149	ENSG00000189343.7	0.208855	RPS2P46
14150	ENSG00000189423.13	10.860469	USP32P3
14151	ENSG00000196169.15	3.341683	KIF19
14152	ENSG00000196535.18	15.037572	MYO18A
14153	ENSG00000196544.8	21.720937	BORCS6
14154	ENSG00000196689.13	17.334979	TRPV1
14155	ENSG00000196704.14	128.028217	AMZ2
14156	ENSG00000196712.19	119.047445	NF1
14157	ENSG00000197063.11	11.278179	MAFG
14158	ENSG00000197170.10	69.13106	PSMD12
14159	ENSG00000197291.9	0.208855	RAMP2-AS1
14160	ENSG00000197417.9	8.145352	SHPK
14161	ENSG00000197566.10	15.455282	ZNF624
14162	ENSG00000197815.4	2.297407	ENSG00000197815
14163	ENSG00000197879.17	7.727641	MYO1C
14164	ENSG00000198231.14	129.281348	DDX42
14165	ENSG00000198242.14	10.233903	RPL23A
14166	ENSG00000198265.12	128.445928	HELZ
14167	ENSG00000198336.9	16.290703	MYL4
14168	ENSG00000198496.12	1.879697	NBR2
14169	ENSG00000198720.13	2.715117	ANKRD13B
14170	ENSG00000198740.9	45.948137	ZNF652
14171	ENSG00000198783.6	17.752689	ZNF830
14172	ENSG00000198863.8	65.162812	RUNDC1
14173	ENSG00000198909.8	9.607338	MAP3K3
14174	ENSG00000198920.11	9.607338	KIAA0753
14175	ENSG00000198933.10	10.025048	TBKBP1
14176	ENSG00000204237.5	32.790261	OXLD1
14177	ENSG00000204316.13	24.227199	MRPL38
14178	ENSG00000204323.5	0.835421	SMIM5
14179	ENSG00000204347.4	0.835421	BTBD17
14180	ENSG00000204650.14	3.759393	LINC02210
14181	ENSG00000204815.10	2.506262	ODAD4
14182	ENSG00000204889.11	22.347503	KRT40
14183	ENSG00000205212.6	1.044276	CCDC144NL
14184	ENSG00000205309.14	0.208855	NT5M
14185	ENSG00000205325.4	80.200384	ENSG00000205325
14186	ENSG00000205544.4	1.670841	TMEM256
14187	ENSG00000209582.1	0.208855	SNORA48
14188	ENSG00000212719.14	59.106012	LINC02693
14189	ENSG00000213246.7	34.878813	SUPT4H1
14190	ENSG00000213424.9	63.283116	KRT222
14191	ENSG00000213859.8	8.145352	KCTD11
14192	ENSG00000213977.8	2.715117	TAX1BP3
14193	ENSG00000214087.9	14.411007	ARL16
14194	ENSG00000214140.11	12.322455	PRCD
14195	ENSG00000214174.9	46.156992	AMZ2P1
14196	ENSG00000214176.10	11.904745	PLEKHM1P1
14197	ENSG00000214401.5	1.044276	KANSL1-AS1
14198	ENSG00000214719.13	3.132828	ENSG00000214719
14199	ENSG00000214941.8	7.727641	ZSWIM7
14200	ENSG00000214978.8	4.594814	GSG1L2
14201	ENSG00000214999.3	0.41771	ENSG00000214999
14202	ENSG00000215041.10	11.487034	NEURL4
14203	ENSG00000215067.11	7.727641	ENSG00000215067
14204	ENSG00000215644.10	6.683365	GCGR
14205	ENSG00000219200.12	10.025048	RNASEK
14206	ENSG00000220205.9	398.495658	VAMP2
14207	ENSG00000221882.4	0.626566	OR3A2
14208	ENSG00000221926.13	3.341683	TRIM16
14209	ENSG00000221995.5	2.088552	ENSG00000221995
14210	ENSG00000224383.8	0.626566	PRR29
14211	ENSG00000224505.3	3.341683	HEXIM2-AS1
14212	ENSG00000224877.4	5.847945	NDUFAF8
14213	ENSG00000225190.11	11.278179	PLEKHM1
14214	ENSG00000225663.8	48.872109	MCRIP1
14215	ENSG00000226049.3	11.278179	TLK2P1
14216	ENSG00000226137.5	11.904745	BAIAP2-DT
14217	ENSG00000226746.2	2.088552	SMCR5
14218	ENSG00000227036.9	22.347503	LINC00511
14219	ENSG00000227543.5	2.297407	SPAG5-AS1
14220	ENSG00000227782.2	0.208855	ENSG00000227782
14221	ENSG00000228157.4	0.208855	ENSG00000228157
14222	ENSG00000228696.10	18.796965	ARL17B
14223	ENSG00000228782.8	0.835421	MRPL45P2
14224	ENSG00000229980.5	2.506262	TOB1-AS1
14225	ENSG00000232859.10	16.499558	LYRM9
14226	ENSG00000233223.4	2.923972	MPDU1-AS1
14227	ENSG00000233327.11	0.41771	USP32P2
14228	ENSG00000233483.3	1.044276	EFCAB15P
14229	ENSG00000233670.7	1.670841	PIRT
14230	ENSG00000234327.9	1.253131	ZNF232-AS1
14231	ENSG00000234477.1	0.41771	ENSG00000234477
14232	ENSG00000234494.8	0.41771	SP2-AS1
14233	ENSG00000234899.11	4.594814	SOX9-AS1
14234	ENSG00000234912.12	10.442758	SNHG20
14235	ENSG00000236088.11	16.290703	COX10-DT
14236	ENSG00000236618.3	1.670841	PITPNA-AS1
14237	ENSG00000236819.2	3.759393	LINC01563
14238	ENSG00000237854.4	1.253131	LINC00674
14239	ENSG00000238083.8	22.556358	LRRC37A2
14240	ENSG00000239672.8	13.993296	NME1
14241	ENSG00000239697.11	1.670841	TNFSF12
14242	ENSG00000239704.11	0.208855	CDRT4
14243	ENSG00000240445.6	7.101076	FOXO3B
14244	ENSG00000240480.1	0.835421	RPL29P2
14245	ENSG00000243678.12	7.101076	NME2
14246	ENSG00000244045.13	45.321571	TMEM199
14247	ENSG00000246640.2	0.626566	PICART1
14248	ENSG00000246731.3	0.41771	MGC16275
14249	ENSG00000250462.8	13.575586	LRRC37BP1
14250	ENSG00000250506.9	1.670841	CDK3
14251	ENSG00000256124.6	1.670841	LINC01152
14252	ENSG00000256525.8	3.132828	POLG2
14253	ENSG00000256806.6	2.088552	C17orf100
14254	ENSG00000257949.7	1.670841	TEN1
14255	ENSG00000257950.3	1.044276	P2RX5-TAX1BP3
14256	ENSG00000258315.5	5.847945	C17orf49
14257	ENSG00000258890.8	21.303227	CEP95
14258	ENSG00000259024.6	1.879697	TVP23C-CDRT4
14259	ENSG00000259623.1	26.315751	ENSG00000259623
14260	ENSG00000260011.2	0.208855	ENSG00000260011
14261	ENSG00000260075.1	0.41771	NSFP1
14262	ENSG00000260563.3	1.044276	ENSG00000260563
14263	ENSG00000260793.3	1.461986	ATXN7L3-AS1
14264	ENSG00000261335.1	2.923972	ENSG00000261335
14265	ENSG00000261371.6	10.025048	PECAM1
14266	ENSG00000261408.7	20.050096	TEN1-CDK3
14267	ENSG00000261879.8	1.253131	ZNF594-DT
14268	ENSG00000261888.1	1.044276	ENSG00000261888
14269	ENSG00000261924.1	0.41771	ENSG00000261924
14270	ENSG00000262049.1	13.784441	ENSG00000262049
14271	ENSG00000262061.7	2.923972	RPH3AL-AS1
14272	ENSG00000262319.1	0.208855	ENSG00000262319
14273	ENSG00000262343.1	0.208855	ENSG00000262343
14274	ENSG00000262410.1	0.835421	ENSG00000262410
14275	ENSG00000262481.5	0.835421	TMEM256-PLSCR3
14276	ENSG00000262580.5	2.715117	ENSG00000262580
14277	ENSG00000262664.3	2.088552	OVCA2
14278	ENSG00000262772.2	1.461986	LINC01977
14279	ENSG00000262814.8	6.683365	MRPL12
14280	ENSG00000262877.5	16.499558	ENSG00000262877
14281	ENSG00000262879.6	17.126124	ENSG00000262879
14282	ENSG00000262920.5	0.208855	ENSG00000262920
14283	ENSG00000262943.8	1.461986	ALOX12P2
14284	ENSG00000263004.3	1.044276	AKAP1-DT
14285	ENSG00000263069.6	9.607338	RNF213-AS1
14286	ENSG00000263089.1	0.626566	ENSG00000263089
14287	ENSG00000263266.2	0.41771	RPS7P1
14288	ENSG00000263412.2	3.550538	NFE2L1-DT
14289	ENSG00000263571.3	3.968248	ENSG00000263571
14290	ENSG00000263715.7	0.41771	LINC02210-CRHR1
14291	ENSG00000263731.1	5.012524	ENSG00000263731
14292	ENSG00000263766.6	0.208855	KPNB1-DT
14293	ENSG00000263843.1	0.41771	MIF4GD-DT
14294	ENSG00000263874.2	15.872993	LASP1NB
14295	ENSG00000263934.5	0.41771	SNORD3A
14296	ENSG00000264026.2	0.208855	LINC02003
14297	ENSG00000264058.2	5.430234	ENSG00000264058
14298	ENSG00000264112.1	29.239723	ENSG00000264112
14299	ENSG00000264364.3	37.17622	DYNLL2
14300	ENSG00000264538.7	4.385959	SUZ12P1
14301	ENSG00000264546.1	0.41771	ENSG00000264546
14302	ENSG00000264589.5	3.341683	MAPT-AS1
14303	ENSG00000264666.2	0.835421	ENSG00000264666
14304	ENSG00000264853.1	0.208855	ENSG00000264853
14305	ENSG00000264895.1	0.208855	ENSG00000264895
14306	ENSG00000264920.3	3.759393	SP2-DT
14307	ENSG00000265100.1	1.044276	ENSG00000265100
14308	ENSG00000265148.7	1.670841	TSPOAP1-AS1
14309	ENSG00000265287.2	3.968248	ENSG00000265287
14310	ENSG00000265625.1	0.208855	ENSG00000265625
14311	ENSG00000265666.1	1.879697	RARA-AS1
14312	ENSG00000265688.2	3.550538	MILIP
14313	ENSG00000265692.1	0.208855	LINC01970
14314	ENSG00000266074.10	18.796965	BAHCC1
14315	ENSG00000266086.3	3.132828	ENSG00000266086
14316	ENSG00000266173.7	26.315751	STRADA
14317	ENSG00000266302.6	6.265655	ENSG00000266302
14318	ENSG00000266369.1	0.208855	ENSG00000266369
14319	ENSG00000266378.1	2.088552	ENSG00000266378
14320	ENSG00000266402.4	4.177103	SNHG25
14321	ENSG00000266490.1	0.208855	ENSG00000266490
14322	ENSG00000266538.1	0.208855	ENSG00000266538
14323	ENSG00000266709.1	0.41771	ENSG00000266709
14324	ENSG00000266714.10	15.872993	MYO15B
14325	ENSG00000266718.2	2.088552	ENSG00000266718
14326	ENSG00000266777.1	0.835421	SH3GL1P1
14327	ENSG00000266865.7	0.626566	ENSG00000266865
14328	ENSG00000266947.2	3.759393	ENSG00000266947
14329	ENSG00000266962.2	18.1704	HSD17B1-AS1
14330	ENSG00000266967.7	13.784441	AARSD1
14331	ENSG00000267002.4	28.822013	ENSG00000267002
14332	ENSG00000267060.7	0.41771	PTGES3L
14333	ENSG00000267080.7	6.683365	ASB16-AS1
14334	ENSG00000267083.1	0.208855	KRT18P61
14335	ENSG00000267121.6	0.41771	FMNL1-DT
14336	ENSG00000267160.1	0.208855	ENSG00000267160
14337	ENSG00000267221.3	14.202151	C17orf113
14338	ENSG00000267222.1	0.208855	ENSG00000267222
14339	ENSG00000267248.4	1.253131	ENSG00000267248
14340	ENSG00000267278.6	2.506262	MAP3K14-AS1
14341	ENSG00000267280.6	4.385959	TBX2-AS1
14342	ENSG00000267321.4	14.202151	SNHG30
14343	ENSG00000267365.1	6.265655	KCNJ2-AS1
14344	ENSG00000267466.1	0.208855	ENSG00000267466
14345	ENSG00000267532.5	1.253131	MIR497HG
14346	ENSG00000267632.1	3.132828	ENSG00000267632
14347	ENSG00000267665.2	5.63909	ENSG00000267665
14348	ENSG00000267731.1	1.044276	ENSG00000267731
14349	ENSG00000267750.6	2.088552	RUNDC3A-AS1
14350	ENSG00000269947.1	0.208855	ENSG00000269947
14351	ENSG00000270647.7	44.695006	TAF15
14352	ENSG00000270885.2	15.246427	RASL10B
14353	ENSG00000271447.6	12.53131	MMP28
14354	ENSG00000271605.6	0.208855	MILR1
14355	ENSG00000272636.4	102.130177	DOC2B
14356	ENSG00000273018.7	11.904745	FAM106A
14357	ENSG00000273172.1	1.253131	LINC02091
14358	ENSG00000273513.1	1.044276	TBC1D3K
14359	ENSG00000273559.5	15.455282	CWC25
14360	ENSG00000273576.1	0.835421	ENSG00000273576
14361	ENSG00000273604.2	3.759393	EPOP
14362	ENSG00000273611.5	5.63909	ZNHIT3
14363	ENSG00000273687.1	0.208855	ENSG00000273687
14364	ENSG00000273702.1	6.683365	ENSG00000273702
14365	ENSG00000273706.5	1.879697	LHX1
14366	ENSG00000273709.1	0.208855	U2
14367	ENSG00000274062.1	0.41771	U2
14368	ENSG00000274180.1	9.398483	NATD1
14369	ENSG00000274211.6	28.613158	SOCS7
14370	ENSG00000274213.1	0.626566	ENSG00000274213
14371	ENSG00000274363.1	0.41771	ENSG00000274363
14372	ENSG00000274432.1	0.626566	U2
14373	ENSG00000274452.1	0.626566	U2
14374	ENSG00000274487.3	3.132828	NPEPPSP1
14375	ENSG00000274512.6	47.410123	TBC1D3L
14376	ENSG00000274561.1	0.208855	ENSG00000274561
14377	ENSG00000274585.1	0.208855	RNU2-1
14378	ENSG00000274611.4	7.309931	TBC1D3
14379	ENSG00000274615.1	2.297407	NPEPPSP1
14380	ENSG00000274712.2	3.759393	ENSG00000274712
14381	ENSG00000274862.1	0.835421	U2
14382	ENSG00000275023.5	195.906146	MLLT6
14383	ENSG00000275029.1	0.41771	HMGB1P24
14384	ENSG00000275066.5	6.265655	SYNRG
14385	ENSG00000275143.1	0.41771	SCARNA16
14386	ENSG00000275413.1	0.208855	ENSG00000275413
14387	ENSG00000275616.1	0.41771	U2
14388	ENSG00000275700.6	42.188744	AATF
14389	ENSG00000275902.1	0.41771	ENSG00000275902
14390	ENSG00000276023.5	21.929793	DUSP14
14391	ENSG00000276101.1	4.177103	ENSG00000276101
14392	ENSG00000276231.5	0.208855	PIK3R6
14393	ENSG00000276234.5	9.816193	TADA2A
14394	ENSG00000276250.1	0.208855	ENSG00000276250
14395	ENSG00000276293.5	119.047445	PIP4K2B
14396	ENSG00000276596.1	0.626566	U2
14397	ENSG00000276728.1	1.461986	ENSG00000276728
14398	ENSG00000276855.1	0.208855	ENSG00000276855
14399	ENSG00000276863.1	0.41771	ENSG00000276863
14400	ENSG00000277161.2	10.233903	PIGW
14401	ENSG00000277182.1	1.670841	ENSG00000277182
14402	ENSG00000277258.5	19.841241	PCGF2
14403	ENSG00000277268.2	2.506262	LHX1-DT
14404	ENSG00000277363.5	8.980772	SRCIN1
14405	ENSG00000277399.6	48.036688	GPR179
14406	ENSG00000277476.1	5.847945	ENSG00000277476
14407	ENSG00000277511.1	3.550538	ENSG00000277511
14408	ENSG00000277597.1	0.208855	ENSG00000277597
14409	ENSG00000277632.2	0.41771	CCL3
14410	ENSG00000277791.5	30.075144	PSMB3
14411	ENSG00000277903.1	0.208855	U2
14412	ENSG00000277957.1	4.594814	SENP3-EIF4A1
14413	ENSG00000277969.1	5.63909	ENSG00000277969
14414	ENSG00000277972.2	6.47451	CISD3
14415	ENSG00000278053.5	43.65073	DDX52
14416	ENSG00000278259.5	1.879697	MYO19
14417	ENSG00000278311.5	144.736631	GGNBP2
14418	ENSG00000278535.5	20.050096	DHRS11
14419	ENSG00000278540.5	21.303227	ACACA
14420	ENSG00000278591.1	0.835421	U2
14421	ENSG00000278619.5	2.715117	MRM1
14422	ENSG00000278627.1	0.208855	ENSG00000278627
14423	ENSG00000278668.1	0.208855	ENSG00000278668
14424	ENSG00000278730.1	11.487034	ENSG00000278730
14425	ENSG00000278740.1	0.208855	ENSG00000278740
14426	ENSG00000278834.1	0.41771	ENSG00000278834
14427	ENSG00000278845.5	35.505378	MRPL45
14428	ENSG00000278864.1	0.41771	ENSG00000278864
14429	ENSG00000278867.1	0.41771	ENSG00000278867
14430	ENSG00000278873.1	0.626566	PRO1804
14431	ENSG00000278963.1	1.461986	ENSG00000278963
14432	ENSG00000278972.1	0.208855	ENSG00000278972
14433	ENSG00000279059.1	9.189627	ENSG00000279059
14434	ENSG00000279066.1	0.208855	HEXD-IT1
14435	ENSG00000279069.1	0.208855	ENSG00000279069
14436	ENSG00000279089.1	2.715117	ENSG00000279089
14437	ENSG00000279133.1	1.670841	ENSG00000279133
14438	ENSG00000279207.1	4.803669	ENSG00000279207
14439	ENSG00000279259.1	0.41771	ENSG00000279259
14440	ENSG00000279281.1	1.253131	ENSG00000279281
14441	ENSG00000279361.1	0.208855	ENSG00000279361
14442	ENSG00000279432.1	0.626566	ENSG00000279432
14443	ENSG00000279555.1	7.936496	ENSG00000279555
14444	ENSG00000279573.1	0.208855	ENSG00000279573
14445	ENSG00000279602.1	10.860469	ENSG00000279602
14446	ENSG00000279668.3	6.0568	ENSG00000279668
14447	ENSG00000279674.1	11.487034	ENSG00000279674
14448	ENSG00000279685.2	5.221379	MAPT-IT1
14449	ENSG00000279692.1	4.803669	ENSG00000279692
14450	ENSG00000279743.1	0.626566	ENSG00000279743
14451	ENSG00000279792.1	1.879697	ENSG00000279792
14452	ENSG00000279879.1	0.626566	ENSG00000279879
14453	ENSG00000279880.1	0.41771	ENSG00000279880
14454	ENSG00000279917.1	0.835421	ENSG00000279917
14455	ENSG00000280046.1	6.0568	ENSG00000280046
14456	ENSG00000280069.1	0.626566	ENSG00000280069
14457	ENSG00000280177.1	4.594814	ENSG00000280177
14458	ENSG00000280248.1	0.208855	ENSG00000280248
14459	ENSG00000280254.1	0.626566	ENSG00000280254
14460	ENSG00000280407.3	0.208855	ENSG00000280407
14461	ENSG00000284526.1	11.278179	ENSG00000284526
